This file was created by CMPT_EP_CFP_OP_INV_NI_AC_RETS using the 201712 CRSP database.,,,,,,,,,,,,,,,,,,
199101,5.07,4.42,5.95,5.96,3.21,3.98,5.33,6.41,5.97,5.95,3.9,2.63,5.05,3.29,5.7,4.88,7.05,5.73
199102,8.62,6.41,8.37,9.65,7.49,6.11,6.9,8.67,11.72,8.55,7.24,7.71,6.51,5.85,6.25,7.69,7.61,9.81
199103,4.15,1.98,3.84,5.64,1.55,3.13,2.01,4.06,8.4,4.11,2.13,1.07,2.21,3.73,0.96,3.3,4.66,3.44
199104,0.21,0.1,0.42,0.14,-0.29,0.72,0.13,0.33,0.49,-0.07,0.31,-0.81,1.54,0.18,-0.29,0.64,0.16,0.52
199105,2.88,3.38,5.07,3.23,2.76,3.01,5.41,4.21,2.74,3.52,2.39,3.08,4.49,2.04,3.97,7.12,3.11,5.38
199106,-5.49,-4.42,-4.28,-5.89,-5.1,-3.85,-4.82,-4.03,-6.39,-5.61,-4.92,-5.26,-3.88,-3.83,-4.8,-4.85,-3.76,-4.32
199107,3.68,4.15,5.33,3.62,4.27,3.9,4.02,6.03,3.56,3.64,3.78,4.69,4.45,3.42,4.21,3.85,5.73,6.3
199108,2.29,1.47,3.83,2.26,2.79,1.12,2.37,4,3.48,1.71,2.34,3.16,1.12,1.13,1.17,3.45,4.17,3.85
199109,0.19,-0.17,-2.2,0.44,0.52,-0.69,-1.77,-1.74,3.35,-0.9,-0.15,1.08,-0.72,-0.67,-0.12,-3.21,-2.22,-1.31
199110,3.4,1.32,1.48,3.83,2.63,1.25,1.07,1.59,6.08,2.76,2.81,2.47,0.67,1.78,0.9,1.23,1.49,1.68
199111,-3.87,-4.4,-3.07,-4,-3.27,-4.72,-5.13,-1.95,-6.43,-2.8,-3.7,-2.91,-4.28,-5.12,-4.68,-5.53,-3.54,-0.55
199112,7.99,9.4,13.15,9.05,8.74,10.17,9.77,13.95,9.58,8.8,6.49,10.56,12.4,8.18,8.07,11.31,12.96,14.8
199201,2.11,-0.75,-0.97,3.05,-0.6,-0.15,-0.1,-1.69,7.2,1.11,0.73,-1.62,-1.02,0.66,-1.04,0.72,-0.59,-2.61
199202,2.24,1.36,1.04,1.09,1.63,3.04,0.89,0.83,-1.14,2.19,3.94,-0.2,3.68,2.45,0.14,1.52,0.34,1.25
199203,-2.48,-2.01,-2.3,-2.9,-1.3,-1.82,-2.41,-2.39,-4.05,-2.34,-1.89,-0.81,-0.94,-2.65,-2.76,-2.11,-1.13,-3.45
199204,-0.74,3.14,1.3,-2.52,1.32,2.82,4.01,0.27,-5.81,-0.95,1.81,0.93,1.37,4.2,4.5,3.6,0.87,-0.24
199205,0.64,0.62,0.65,0.8,1.15,0.37,0.4,0.78,-0.04,1.18,0.42,1.75,0.58,0.17,0.42,0.38,0.49,1.03
199206,-2.76,-0.85,-2.57,-3.12,-1.37,-1.24,-1.5,-2.66,-4.27,-2.6,-2.26,-0.66,-1.92,-0.62,-0.47,-2.37,-1.82,-3.4
199207,2.94,4.41,4.21,2.85,3.37,4.49,4.41,4.28,3.51,2.53,3.05,3.59,5.02,4.16,4.93,4.02,4.22,4.34
199208,-5.03,-2.07,-1.36,-5.31,-3.84,-1.63,-1.93,-1.14,-7.36,-4.28,-4.65,-3.28,-1.24,-1.88,-1.88,-1.96,-1.5,-0.75
199209,0.95,1.05,1.58,1.41,0.66,1.29,1.83,1.2,1.64,1.29,0.33,0.89,1.76,0.99,0.78,2.63,2.74,-0.46
199210,1.4,-0.1,2,1.7,-0.61,-0.04,1.12,2.29,3.05,1.04,0.99,-1.69,1.1,-0.76,1,1.22,2.99,1.51
199211,6.27,2.77,4.72,7.3,3.84,2.78,3.96,4.6,8.29,6.81,4.87,3.13,1.87,3.36,2.5,5.06,4.87,4.3
199212,3.38,1.21,1.73,3.72,0.22,2.14,3.02,0.92,4.58,3.29,2.9,-1.67,2.88,1.67,1.8,3.91,2.08,-0.39
199301,3.74,1.21,0.16,3.89,2.8,1.85,0.57,-0.33,3.79,3.95,3.51,2.28,3.03,1.09,-0.67,1.46,0.46,-1.25
199302,0.23,2.38,-0.71,-0.56,2.16,2.38,1.27,-1.26,-3.13,0.77,1.34,2.77,3.41,1.71,2.08,0.7,0.72,-3.59
199303,3.81,2.62,1.99,3.4,2.66,3.36,3.01,1.37,2.83,3.68,4.37,1.41,3.07,3.55,2.24,3.55,1.21,1.58
199304,0.28,-1.43,-4.65,0.98,-1.31,-1.18,-2.38,-5.34,0.86,1.03,-0.7,-1.76,-2.33,-0.42,-1.62,-2.92,-5.52,-5.1
199305,3.54,2.36,3.49,4.3,2.42,2.84,2.55,3.57,7.59,2.68,2.47,2.38,1.46,3.73,1.48,3.31,3.73,3.37
199306,1.96,0.13,0.36,1.39,1.31,0.17,1.45,-0.5,1.51,1.33,2.78,0.2,0.98,-0.35,0,2.47,-0.55,-0.44
199307,2.09,0.95,-2.05,2.2,1.56,1.2,-0.93,-2.11,0.85,3.8,1.93,1.15,1.38,1.07,0.32,-1.9,-1.33,-2.92
199308,5.16,3.43,3.59,5.43,4.3,2.78,4.5,3.2,6.39,4.33,4.82,3.72,2.96,2.65,4.56,4.45,3.37,3.03
199309,-0.39,0.21,0.1,-0.02,0.13,0.04,0.04,0.07,-0.1,0.07,-0.87,1.26,0.04,0.04,-0.09,0.15,-0.71,0.89
199310,1.41,1.35,1.82,2.58,-0.07,1.33,2.07,1.77,3.88,1.07,-0.12,-0.01,1.01,1.58,2.25,1.93,0.55,3.01
199311,-3,-1.87,-0.54,-3.92,-1.94,-1.97,-1.31,-0.25,-4.15,-3.64,-1.77,-2.14,-2.07,-1.9,-1.51,-1.16,-0.02,-0.49
199312,1.58,2.73,1.08,0.66,2.61,2.94,1.27,1.44,-0.17,1.65,2.81,2.39,3.84,2.28,2.51,0.29,0.55,2.32
199401,4.77,3.06,2.47,3.92,4.6,3.56,2.55,2.23,4.39,3.37,5.87,3.19,3.61,3.53,1.98,3,2.95,1.52
199402,-3.95,-2.39,-1.75,-4.45,-3.03,-2.19,-1.15,-2.54,-4.77,-4.07,-3.33,-2.7,-2.24,-2.15,-2.6,0.01,-2.62,-2.46
199403,-4.99,-4.19,-4.35,-5.36,-4.16,-4.7,-4.16,-4.18,-5.39,-5.33,-4.53,-3.74,-4.74,-4.68,-3.42,-4.73,-3.98,-4.37
199404,0.33,1.27,1.22,-0.36,1.5,1.08,0.41,1.92,-2.08,1.64,1.18,1.86,1.29,0.92,1.29,-0.28,1.73,2.11
199405,-0.06,0.39,1.94,0.4,-0.44,-0.07,1.56,2.16,0.06,0.79,-0.62,-0.24,-1.3,0.86,1.68,1.46,3.56,0.76
199406,-3.54,-2.2,-2.83,-3.59,-2.79,-2.74,-2.09,-2.85,-4.05,-3.08,-3.47,-2.03,-3.61,-2.1,-1.24,-2.77,-3.24,-2.45
199407,4.11,3.28,2.7,4.14,3.16,3.43,2.94,2.87,2.76,5.29,4.08,2.27,3.06,3.67,3.62,2.29,2.78,2.99
199408,4.69,3.79,4.71,4.86,4.25,4.65,3.38,5.03,5.53,4.32,4.46,4.04,4.67,4.64,2.77,3.96,3.45,7
199409,-1.63,-2.41,-1.89,-1.9,-1.65,-2.03,-2.94,-1.47,-1.7,-2.07,-1.27,-2.02,-1.56,-2.34,-2.99,-2.88,-2.52,-0.2
199410,1.49,1.85,1.94,0.21,2.35,1.19,1.73,2.43,-0.62,0.89,3.22,1.5,1.68,0.86,2.75,0.78,2.38,2.49
199411,-4.19,-3.87,-3.14,-4.23,-3.9,-3.54,-3.5,-3.32,-5.08,-3.53,-4.14,-3.66,-4.28,-3.02,-4.32,-2.71,-4.17,-2.33
199412,1.38,2.05,0.76,0.44,2.71,1.32,1.44,0.88,-0.2,0.96,2.61,2.8,1.07,1.49,2.46,0.48,0.99,0.75
199501,1.59,0.99,3.41,2.05,1.01,0.44,2.75,3.21,0.26,3.46,0.99,1.03,-0.51,1.07,1.55,3.91,3.62,2.74
199502,3.21,4.59,3.86,3.56,3.21,4.83,4.61,3.62,3.66,3.49,2.75,3.65,4.19,5.24,4.8,4.42,2.95,4.39
199503,2.97,2.57,2.61,2.29,3.21,2.6,2.5,2.67,1.73,2.72,3.86,2.57,2.54,2.63,2.54,2.47,2.67,2.68
199504,2.85,2.08,2.87,1.81,2.74,2.13,1.95,3.44,1.31,2.18,4.2,1.3,1.39,2.6,2.42,1.5,2.82,4.16
199505,2.47,3.51,3.91,2.45,2.58,3.59,4,3.8,1.98,2.8,2.49,2.68,3.44,3.68,3.84,4.15,2.6,5.18
199506,3.77,2.37,3.33,4.94,2.96,3.4,1.66,3.64,6.79,3.56,2.31,3.61,4.1,2.95,0.71,2.56,3.35,3.96
199507,4.74,4.07,3.97,5.07,4.08,5.04,3.59,3.86,5.95,3.98,4.21,3.95,5.04,5.05,2.81,4.26,4.17,3.48
199508,2.92,-0.11,1.16,3.54,0.99,-0.34,0.4,1.38,3.8,3.21,1.96,0.02,-1.38,1.06,0.13,0.63,1.4,1.36
199509,2.57,2.6,5.15,2.83,2.24,2.24,3.63,5.63,3.63,1.81,2.15,2.32,1.93,2.65,3.23,3.97,6.21,4.92
199510,-2.75,-2.3,0.34,-3.37,-2.72,-1.98,-1.5,0.89,-3.03,-3.81,-1.76,-3.72,-1.8,-2.22,-2.06,-1.03,0.12,1.83
199511,5.07,4.96,3.79,4.53,6.31,4.51,4.84,3.34,4,5.22,5.91,6.74,4.73,4.21,4.73,4.93,3.37,3.31
199512,1.71,2.02,1.15,1.62,2.42,1.44,2.13,0.83,2.24,0.8,1.85,2.99,2.09,0.56,2.33,1.97,1.56,-0.07
199601,1.89,2.65,3.09,2.14,2.01,2.83,2.59,3.24,2.04,2.26,1.5,2.52,2.79,2.9,2.46,2.69,2.88,3.7
199602,2.3,2.15,1.39,1.96,2.1,2.58,1.49,1.5,2.92,0.68,2.84,1.37,2.97,2.02,1.96,1.1,-0.38,3.82
199603,0.67,2.05,0.68,-0.48,2.44,1.48,2.37,0.1,-1.61,1.05,2.49,2.38,1.49,1.47,2.65,2.13,0.44,-0.29
199604,3.06,1.79,2.42,3.58,2.09,1.42,1.39,3.11,3.62,3.53,2.26,1.91,1.7,1.02,2.21,0.71,3.15,3.07
199605,2.47,1.96,3.37,2.52,2.24,1.85,2.49,3.57,2.58,2.44,2.4,2.08,1.72,2.03,2.06,2.86,2.65,4.68
199606,-3.42,-0.88,0.55,-3.94,-1.27,-1.37,-0.42,0.83,-5.24,-2.21,-2.61,0.12,-1.82,-0.72,-0.7,-0.19,0.35,1.4
199607,-8.7,-5.66,-4.24,-9.52,-6.8,-5.35,-4.82,-4.22,-12.68,-6.71,-6.98,-6.62,-5.95,-4.86,-5.67,-4.26,-3.54,-4.94
199608,4.27,3.76,2.35,4.48,4.21,3.75,3.28,1.91,4.66,4.33,3.83,4.61,3.93,3.61,3.39,3.21,3.73,-0.01
199609,3.87,4.52,6.33,3.95,3.41,4.64,5.88,6.26,3.73,4.13,3.72,3.1,4.8,4.51,4.99,6.46,6.26,6.26
199610,0.02,1.94,1.77,-1.68,2.55,1.82,2.42,1.4,-3.52,-0.15,3.58,1.51,1.36,2.19,2.27,2.51,1,1.84
199611,5.06,5.16,8.42,4.49,5.04,5.52,7.58,8.07,2.78,5.86,6.2,3.86,4.95,5.96,5.22,9.1,9.42,6.58
199612,-0.6,-0.81,-1.77,-0.43,-0.69,-0.95,-1.6,-1.59,-0.76,-0.18,-0.94,-0.43,-0.14,-1.55,-0.77,-2.12,-1.9,-1.24
199701,4.34,3.64,6.99,3.19,4.45,3.56,6.27,6.76,3.65,2.85,6.6,2.21,4.36,2.96,4.37,7.43,6.37,7.2
199702,-1.12,0.06,0.44,-1.71,-0.26,0.11,0.34,0.47,-1.54,-1.84,0.02,-0.56,-0.18,0.33,0.25,0.4,-0.01,1
199703,-5.24,-2.7,-5.31,-5.29,-4.05,-3.28,-3.4,-5.82,-7.23,-3.83,-5.14,-2.87,-2.8,-3.63,-1.82,-4.34,-4.95,-6.77
199704,1.58,2.51,6.96,-0.03,1.9,3.13,6.04,6.51,-3.38,2.38,4.61,-0.97,1.86,4.09,3.12,7.82,6.23,6.82
199705,9.37,7.08,6.32,10.29,7.92,6.43,6.3,6.72,11.14,9.71,7.74,8.12,7.28,5.81,7.52,5.58,5.74,7.83
199706,4.56,3.63,4.66,3.8,4.89,3.44,5.45,3.74,3.44,4.04,5.99,3.69,3.77,3.19,3.84,6.4,3.59,3.91
199707,7.63,8.39,7.33,7.25,7.23,7.8,8.96,7.21,5.88,8.51,8.29,5.37,8.3,7.45,10.14,7.77,7.51,6.75
199708,-1.67,-2.79,-5.23,-0.88,-1.5,-2.6,-3.91,-5.7,0.42,-2.04,-3.05,1.29,-1.88,-3.09,-4.24,-3.56,-6.04,-5.16
199709,7.14,5.71,5.32,7.48,6.53,5.3,5.72,5.3,7.92,7.08,6.53,6.54,6.05,4.78,6.04,5.38,5.57,4.89
199710,-4.67,-3.05,-3.1,-5.16,-3.79,-3.41,-2.95,-2.95,-4.66,-5.63,-3.8,-3.79,-2.77,-3.85,-2.33,-3.58,-2.82,-3.17
199711,0.01,2.33,5.56,-0.46,0.8,2.6,3.12,6.04,-1.43,0.45,0.84,0.72,1.74,3.21,2.43,3.85,6.55,5.25
199712,0.87,2.82,1.49,-0.24,2.82,3.38,2.3,1.19,-1.01,0.48,2.79,2.88,4.61,2.53,2,2.6,1.57,0.57
199801,0.95,-1.49,1.92,1.74,-1.03,-2.25,-0.28,2.56,1.28,2.16,-0.35,-2.24,-2.14,-2.33,-0.19,-0.37,2.51,2.64
199802,8.78,7.67,6.81,8.94,8.28,7.9,7.84,6.37,8.24,9.58,8.5,7.9,7.03,8.53,7.29,8.41,7.3,4.89
199803,5.98,3.97,5.5,7.48,3.45,4.95,2.88,6.17,6.87,8.03,3.37,3.59,4.17,5.5,2.7,3.07,6.46,5.7
199804,2.84,1.88,0.35,3.16,1.66,1.73,2.28,-0.11,1.97,4.21,2.27,0.54,1.04,2.2,2.5,2.06,0.42,-0.99
199805,-4.05,-2.21,-1.97,-4.81,-2.85,-0.85,-3.11,-1.88,-4.52,-5.07,-2.67,-3.17,-1.29,-0.55,-3.9,-2.31,-1.66,-2.25
199806,3.97,2.05,4.62,4.45,1.97,2.05,1.84,5.61,2.35,6.19,3.11,-0.14,1.65,2.32,2.66,1.01,5.96,5.01
199807,-4.87,-2.39,-1.01,-4.45,-3.9,-3.05,-1.37,-0.87,-3.54,-5.79,-6.02,-2.44,-3.41,-2.64,-1.45,-1.31,-2.11,0.37
199808,-19.13,-15.31,-14.54,-20.2,-16.42,-13.58,-15.74,-14.37,-23.18,-15.73,-16.07,-16.65,-12.36,-14.95,-16.95,-14.94,-15.42,-13.32
199809,8.11,5.39,6.67,9.13,4.9,5.77,4.5,7.84,11.55,5.83,5.31,4.61,3.84,8.02,5.25,4.02,6.96,8.69
199810,6.28,7.73,7.69,6.25,5.88,7.23,8.46,7.65,7.34,4.69,6.35,5.57,8.89,5.38,9.47,7.78,8.65,6.68
199811,7.11,5.8,6.77,8.27,5.52,6.4,4.64,7.62,10.46,5.07,3.76,6.79,6.31,6.5,4.55,4.71,7.12,8.12
199812,8.36,4.98,6.7,9.88,5.42,5.11,6.41,6.18,13.11,4.7,3.83,6.55,5.37,4.81,4.1,7.99,6.26,6.1
199901,4.83,1.84,4.14,7.16,0.85,1.19,2.18,4.92,10.32,1.46,-2.55,3.14,-0.94,3.61,2.12,2.21,2.59,7.2
199902,-3.01,-3.27,-4.16,-3.05,-1.93,-3.24,-3.44,-4.65,-1.64,-5.8,-2.89,-1.33,-2.41,-4.13,-4.21,-2.94,-1.57,-7.52
199903,7.98,3.56,2.54,9.41,2.91,4.37,3.87,1.73,12.43,3.29,3.05,2.82,3.75,5.06,2.84,4.54,2.05,1.41
199904,7,5.46,3.05,7.14,3.72,4.95,5.71,2.52,6.65,8.2,6.51,1.94,4.42,5.52,7.83,4.34,3.8,1.25
199905,-1.73,-0.88,-2.19,-2.95,2.94,-1.68,-1.59,-2.44,-4.74,0.89,2.8,3.03,-1.64,-1.71,-1.59,-1.59,-2.23,-2.66
199906,3.16,4.67,6.01,3.13,3.72,5.32,4.54,6.5,1.35,6.72,3.27,4.04,4.46,6.23,4.06,4.85,5.83,7.19
199907,-2.8,-2.88,-3.24,-3.23,-1.76,-2.28,-4,-3.06,-3.61,-2.6,-1.24,-2.08,-2.01,-2.6,-4.09,-3.9,-2.78,-3.46
199908,-1.28,-2.52,0.15,-1.07,-1.54,-3.27,-0.86,0.09,-0.81,-1.5,-2.03,-1.25,-3.46,-3.05,-2.1,0.38,0.25,-0.14
199909,-1.67,-2.32,-2.97,-1.01,-4.3,-2.2,-1.97,-3.09,-0.55,-1.77,-4.04,-4.46,-3.3,-0.89,-1.43,-2.51,-1.66,-5.22
199910,6.84,6.03,6.53,7.28,4.15,6.8,6.58,6.41,9.72,3.1,5.23,3.5,6.72,6.9,6.2,6.96,7.75,4.39
199911,5.76,2.38,2.51,6.5,3.68,0.12,4.38,2.07,6.93,5.72,2.91,4.14,0.11,0.12,4.67,4.09,1.43,3.05
199912,12.76,7.27,5.28,14.03,8.56,5.07,7.18,5.35,14.46,13.25,7.66,9.16,4.64,5.56,9.35,5,7.18,2.57
200001,-2.77,-3.71,-5.29,-2.41,-2.2,-2.27,-6.27,-5.14,-0.33,-6.28,-4.31,-0.83,-0.22,-4.58,-6.7,-5.82,-4.76,-5.75
200002,11.59,1.01,-1.84,11.54,8.5,-0.77,1.94,-3.19,16.74,1.23,11.81,6.44,-2.66,1.45,0.94,2.97,-2.72,-3.94
200003,-0.63,8.32,10.63,-2.08,5.13,9.2,9.88,10.54,-5.68,6.17,5.74,4.72,9.45,8.91,8.83,10.93,13.01,6.5
200004,-8.29,-1.29,-4.14,-9.32,-4.49,-0.9,-1.4,-4.63,-10.76,-6.28,-4.07,-4.76,-1.13,-0.64,-0.28,-2.5,-7.65,0.61
200005,-6.63,-2.29,-2.11,-7.44,-1.71,-2,-3.78,-1.48,-10.01,-2.49,-3.54,-0.51,-0.77,-3.36,-3.4,-4.16,-2.38,-0.05
200006,8.68,-0.28,4.55,10.81,1.82,-2.65,2.66,4.82,15.31,3.01,1.09,2.3,-3,-2.26,1.66,3.69,4.67,5.05
200007,-5.51,0.2,-1.94,-6.4,0.04,0.53,-1.54,-1.76,-9.97,1.38,-2.3,1.47,0.02,1.33,-0.79,-2.37,0.47,-4.78
200008,10.85,7.41,6.35,11.85,8.1,8.53,6.28,6.18,13.59,8.53,7.42,8.5,8.64,8.35,5.84,6.76,7.53,4.25
200009,-7.21,-3.46,-4.37,-8.72,-0.76,-1.19,-9.79,-1,-7.43,-11.26,-1.81,-0.15,-2.57,0.92,-7.32,-12.5,-0.47,-1.78
200010,-9.49,-2.5,2.24,-9.69,-5.21,-0.45,-0.12,1.45,-11.23,-6.49,-8.84,-3.14,-1.29,0.82,-3.99,4.39,-0.25,4.05
200011,-20.39,-7.55,-6.08,-21.57,-10.39,-8.11,-7.3,-5.62,-25.44,-13.99,-16.48,-7.11,-9.05,-6.68,-7.31,-7.3,-7.04,-3.54
200012,2.9,2.13,0.95,1.92,2.32,7.8,-1.86,1.88,0.87,3.73,5.9,0.57,7.56,8.14,-2.13,-1.58,1.65,2.21
200101,7.66,2.51,2.4,7.58,5.4,-1.67,7.24,0.12,7.13,8.32,7.89,4.1,-2.41,-0.61,5.8,8.77,0.39,-0.24
200102,-14.61,-11.24,-5.31,-16.34,-9.44,-6.13,-11.79,-5.05,-20.46,-9.5,-9.51,-9.4,-7.47,-4.26,-17.26,-5.99,-3.8,-6.75
200103,-9.73,-5.33,-6.35,-11.5,-3.48,-3.51,-6.98,-6.84,-14.09,-7.73,-4.88,-2.73,-3.21,-3.91,-9.05,-5.05,-8.03,-5.16
200104,10.97,8.56,6.63,12.29,8.55,8.19,8.97,5.61,13.84,10.2,7.61,9.03,9.3,6.69,8.64,9.27,5.91,5.2
200105,-0.01,1.09,1.44,0.18,0.56,1,1.2,1.54,-0.11,0.56,-0.5,1.1,0.28,2.01,1.18,1.21,2.5,0.2
200106,-1.82,-1.66,-1.42,-1.3,-2.09,-0.39,-0.89,-2.45,-0.82,-1.96,-3.23,-1.53,-0.41,-0.36,-3.19,1.16,-3.25,-1.32
200107,-6.88,-2.43,0.54,-9.36,-2.06,-4.25,1.68,-0.14,-12.1,-5.71,-1.96,-2.17,-4.49,-3.84,1.75,1.65,-1.17,1.76
200108,-8.77,-6.24,-5.16,-8.78,-6.46,-8.11,-5.21,-4.72,-11.03,-5.98,-8.73,-3.78,-9.06,-6.5,-3.64,-5.86,-6,-2.43
200109,-14.62,-10.77,-5.81,-14.33,-11.67,-11.98,-8.57,-4.51,-17.64,-10.41,-15.15,-7.77,-12.8,-10.63,-10.11,-7.92,-4.64,-4.29
200110,5.53,2.93,1.65,6.35,3.18,3.89,3.34,0.16,10.29,2.08,3.99,2.35,4.33,3.17,1.27,4.21,1.2,-1.63
200111,10.58,8.85,6.4,9.94,8.95,9.43,8.45,5.42,13.84,5.37,11.81,5.98,10.02,8.47,9.54,8.01,5.26,5.72
200112,1.48,2.04,1.37,2.48,0.25,1.6,2.54,0.94,1.61,3.57,-0.39,0.95,0.34,3.68,3.71,2.06,1.88,-0.73
200201,-4.04,-1.03,-0.15,-6.76,-0.76,-0.45,0.38,-0.86,-8.36,-4.78,1.24,-2.92,-1.53,1.27,-1.07,0.98,-1.58,0.46
200202,-7.81,-1.73,-0.52,-6.11,-6.4,-2.44,-1.35,0.26,-6.85,-5.22,-10.84,-1.44,-2.08,-2.99,-0.4,-1.74,-0.36,1.39
200203,6.53,5.29,3.19,4.96,7.18,4.87,5.89,1.63,6.31,3.36,9.48,4.85,4.29,5.77,6.45,5.66,1.49,1.89
200204,-6.98,-3.24,-5.9,-7.47,-3.44,-4.44,-3.73,-6.93,-10.11,-4.28,-6.1,-0.62,-6.3,-1.55,-2.34,-4.31,-8.03,-4.99
200205,-3.03,-1.47,-0.61,-3.4,-2.12,-0.68,-1.72,-0.18,-3.55,-3.23,-2.37,-1.88,-0.97,-0.26,-2.8,-1.26,-1.03,1.28
200206,-10.99,-5.11,-7.1,-12.23,-6.5,-5.54,-6.84,-6.7,-12.03,-12.45,-8.82,-4.18,-4.16,-7.54,-4.81,-7.7,-5.21,-9.18
200207,-11.07,-9.89,-5.65,-11.18,-10.45,-9.16,-9.42,-4.14,-12.62,-9.18,-10.8,-10.16,-6.38,-11.77,-10.91,-8.51,-2.61,-5.8
200208,0.5,0.93,0.49,0.79,0.25,0.2,1.4,0.31,1.71,-0.42,-0.2,0.64,-1.12,1.51,2.29,0.86,-0.42,1.13
200209,-10.87,-10.66,-9.95,-11.05,-9.31,-11.01,-9.38,-10.87,-8.69,-14.27,-10.44,-8.36,-11.63,-10.41,-11.41,-8.15,-12.26,-9.3
200210,8.5,9.08,7.34,8.69,8.32,9.82,7.04,7.86,10.11,6.63,8.02,8.57,8.31,11.25,8.19,6.36,6.61,9.21
200211,12.04,6.85,3.33,13,9.39,7.71,2.81,3.99,11.99,14.47,9.76,9.09,8.16,7.3,4.08,2.05,3.94,4.05
200212,-9.13,-7.08,-3.62,-10.24,-6.5,-7.93,-4.03,-4,-10.51,-9.85,-6.41,-6.58,-8.98,-6.94,-5.95,-2.87,-5.44,-2.47
200301,-1.19,-3.87,-2.54,-1.07,-3.38,-3.66,-3.11,-2.38,-2.84,1.42,-1.46,-4.96,-3.37,-3.92,-3.54,-2.86,-3.37,-1.36
200302,-3.11,-1.23,-1.97,-2.85,-3.58,-0.53,-1.57,-2,-4.2,-1.03,-3.73,-3.45,-1.33,0.2,-1,-1.9,-0.55,-3.46
200303,0.03,0.52,1.95,-0.06,-0.23,0.63,2.09,1.57,0.85,-1.26,0.26,-0.65,-0.15,1.33,1.05,2.7,1.6,1.53
200304,11.47,9.21,6.65,11.99,8.89,8.71,7.59,7.16,13.63,9.81,10.24,7.73,11.05,6.81,10.9,5.66,8.64,5.64
200305,10.73,6.53,4.33,11.91,8.15,5.41,5.08,4.62,12.52,11.06,7.89,8.38,6.95,4.1,7.22,3.78,4.8,4.43
200306,1.27,1.52,1.35,2.02,1.03,0.81,1.29,1.63,2.19,1.79,-0.62,2.47,-0.32,1.79,2.06,0.8,-0.1,3.49
200307,5.29,3.55,0.1,4.15,6.16,4.17,1.81,-0.79,5.08,3.39,7.14,4.64,4.79,3.83,1.37,2.06,-0.31,-1.19
200308,3.15,3.23,1.36,4.71,2.55,3.17,3,0.29,5.74,3.85,0.67,5.51,0.66,4.55,1.84,3.66,0.83,-0.17
200309,-2.7,-0.79,-0.63,-2.89,-2.22,-0.43,-1.71,0.11,-1.35,-4.2,-2.39,-1.96,-0.3,-0.49,-0.87,-2.16,0.17,0.05
200310,7.43,7.21,4.67,9.19,7.16,5.55,6.1,4.66,9.24,9.14,4.55,11.08,7.27,4.64,8.6,4.7,5.27,4.14
200311,2.13,1.18,1.23,2.28,1.63,0.91,0.71,1.75,1.79,2.72,1.85,1.31,1.21,0.74,1.76,0.1,1.62,1.87
200312,4.64,4.63,4.15,3.07,6.47,5.06,3.49,4.39,2.28,3.75,7.36,5.19,4.36,5.44,3.23,3.64,3.9,4.8
200401,4.33,1.18,1.65,5.01,2.96,0.67,2.09,1.27,7.96,2.48,3.19,2.61,0.79,0.6,1.41,2.49,0.7,1.76
200402,0.13,1.78,2.05,-0.33,2.06,1.1,2.37,1.79,-1.96,1.14,0.89,3.78,2.5,0.34,1.95,2.61,1.96,1.64
200403,-1.46,-1,-1.33,-1.61,-1.14,-1.42,-0.56,-1.53,-2.88,-0.49,-1.22,-1.03,0.03,-2.23,0,-0.89,-1.98,-1.15
200404,-3.72,-2.21,-0.33,-4.6,-3.09,-1.72,-2.06,0.54,-6.02,-3.41,-2.31,-4.21,-3.69,-0.55,-1.88,-2.17,0.37,0.68
200405,2.01,1.59,0.56,2.05,2.19,1.37,1.56,0.07,1.89,2.18,1.95,2.53,0.16,2.05,1.44,1.62,1.25,-0.92
200406,1.95,2.24,1.52,1.81,1.7,2.58,2.22,1.24,1.23,2.27,2.18,1.01,1.67,3.09,2.34,2.15,0.14,2.18
200407,-7.4,-3.23,-2.78,-8.22,-5.37,-3.45,-2.06,-3.2,-10.38,-5.82,-6.13,-4.44,-3.75,-3.19,-2.22,-1.93,-2.69,-3.84
200408,-1.47,0.25,0.75,-2.65,0.6,-0.29,0.17,1.24,-3.03,-2.25,0.32,0.92,-1.51,0.74,0.71,-0.27,1.58,0.82
200409,3.94,1.35,0.89,4.05,2.89,0.62,2.41,0.05,4.01,4.08,3.78,1.85,0.85,0.44,2.15,2.62,0.9,-1.05
200410,2.18,1.45,1.43,3.47,1.69,0.18,2.75,0.57,3.37,3.58,0.17,3.45,0.03,0.31,2.25,3.17,0.8,0.28
200411,6.64,4.67,3.94,6.91,5.75,4.39,3.8,4.42,8.64,5.11,6.19,5.25,3.8,4.89,4.77,3.01,3.48,5.66
200412,4.41,3.05,3.56,4.83,4.03,1.84,3.38,3.93,4.97,4.67,3.73,4.36,2.44,1.33,4.06,2.82,3.17,4.92
200501,-5.22,-2.05,-1.85,-5.07,-4.4,-2.54,-1.42,-1.77,-6.62,-3.35,-5.47,-3.23,-2.81,-2.3,-0.7,-2.01,-1.6,-1.98
200502,1.39,1.6,2.95,0.3,3.02,1.75,3.35,1.66,0.34,0.25,3.19,2.84,1.34,2.1,0.73,5.54,2.31,0.84
200503,-1.67,-1.65,-1.74,-2.36,-0.84,-2.26,-1.98,-1.25,-4.04,-0.52,-0.59,-1.12,-3.04,-1.6,-1.08,-2.7,-1.66,-0.72
